report_name,report_description,filter_name,filter_required,filter_values,filter_is_array,filter_allow_future_periods,filter_is_dependent_filter,filter_dependencies
leasing_center_conversion,The Leasing Center Conversion report shows statistics concerning the conversion of lead contact with Leasing Center into key events. Must have Leasing Center to run report.,property_group_ids,TRUE,,TRUE,NA,NA,
leasing_center_conversion,The Leasing Center Conversion report shows statistics concerning the conversion of lead contact with Leasing Center into key events. Must have Leasing Center to run report.,period_type,FALSE,,TRUE,TRUE,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",property_group_ids,TRUE,,TRUE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",ledger_charge_code,FALSE,,TRUE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",lease_status_types,TRUE,,TRUE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",period_type,FALSE,,TRUE,TRUE,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",primary_residents_only,FALSE,,FALSE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",display_only,FALSE,,FALSE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",summarize_by,FALSE,,FALSE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",one_time_scheduled_charges,FALSE,,FALSE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",consolidate_by,FALSE,,FALSE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",arrange_by_property,FALSE,,FALSE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",subtotals,FALSE,,FALSE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",occupancy_type_id,FALSE,,TRUE,NA,NA,
scheduled_charges_by_lease,"The Scheduled Charges by Lease report provides you with a list of scheduled recurring charges for each listed household, allowing you to validate if the appropriate charges have been set up to bill on a recurring basis.",lease_terms,FALSE,,TRUE,NA,1,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,property_group_ids,TRUE,,TRUE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,period_type,FALSE,,TRUE,TRUE,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,ledger_charge_code,FALSE,,TRUE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,summarize_by_charge_code,FALSE,,FALSE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,expand_by,FALSE,,FALSE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,group_by,FALSE,,FALSE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,display,FALSE,,FALSE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,lease_statuses,TRUE,,TRUE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,charge_types,FALSE,,TRUE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,lease_occupancy_type_ids,FALSE,,TRUE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,consolidate_by,FALSE,,FALSE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,arrange_by_property,FALSE,,FALSE,NA,NA,
resident_charges,The Resident Charges report allows you to see details on charges that were posted to your residents' ledgers during a defined period of time.  This allows you to validate that all the necessary charges have been posted each month.,subtotals,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",property_group_ids,TRUE,,TRUE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",calculate_delinquency_using,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",period_type,FALSE,,TRUE,TRUE,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",period_type,FALSE,,TRUE,TRUE,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",ledger_charge_code,FALSE,,TRUE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",lease_status_type_ids,TRUE,,TRUE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",summarize_by,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",group_by,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",display,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",unpaid_deposit_charges,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",minimum_unpaid_balance,FALSE,,TRUE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",inter_company,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",lease_occupancy_types,FALSE,,TRUE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",lease_terms,FALSE,,TRUE,NA,1,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",consolidate_by,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",arrange_by_property,FALSE,,FALSE,NA,NA,
resident_aged_receivables,"This report will provide you with details on unpaid/delinquent amounts, showing the aging of those unpaid portions in order to determine how past due each unpaid charge is.  This report is designed for the accounting side of users and will match the Accounts Receivable GL account(s).",subtotals,FALSE,,FALSE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,property_group_ids,TRUE,,TRUE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,period_type,FALSE,,TRUE,TRUE,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,lease_status_type_ids,TRUE,,TRUE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,liability_charge_code_ids,TRUE,,TRUE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,summarized_by,FALSE,,FALSE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,group_by_charge_code,FALSE,,FALSE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,exclude_zero_balance,FALSE,,FALSE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,lease_occupancy_type_ids,FALSE,,TRUE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,consolidate_by,FALSE,,FALSE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,arrange_by_property,FALSE,,FALSE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,subtotals,FALSE,,FALSE,NA,NA,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,lease_terms,FALSE,,TRUE,NA,1,
resident_deposit_audit,The Resident Deposit Audit report is used to identify total deposits held and charged on a per resident basis.,lease_terms,FALSE,,TRUE,NA,1,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,property_group_ids,TRUE,,TRUE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,period_type,FALSE,,TRUE,TRUE,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,trailing_periods,FALSE,,FALSE,NA,1,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,trailing_periods,FALSE,,FALSE,NA,1,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,future_periods,FALSE,,FALSE,NA,1,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,future_periods,FALSE,,FALSE,NA,1,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,ledger_charge_code,FALSE,,TRUE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,lease_status_type_ids,TRUE,,TRUE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,show_month_on_y_axis,FALSE,,FALSE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,show_month_variances,FALSE,,FALSE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,summarize_by_charge_code,FALSE,,FALSE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,expand_by,FALSE,,FALSE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,consolidate_by,FALSE,,FALSE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,arrange_by_property,FALSE,,FALSE,NA,NA,
recurring_charges_forecast,This report will provide you with a forward-looking overview of the recurring charges that have been setup. This will allow you to verify what will be billed to each resident/household for the current and future month(s). This report will not show prorated MTM charges.,subtotals,FALSE,,FALSE,NA,NA,
transmissions,Transmissions,transmission_type,FALSE,,FALSE,NA,NA,
transmissions,Transmissions,transmission_vendor,FALSE,,FALSE,NA,1,
transmissions,Transmissions,transmission_vendor,FALSE,,FALSE,NA,1,
transmissions,Transmissions,property_ids,FALSE,,FALSE,NA,NA,
transmissions,Transmissions,period_type,FALSE,,TRUE,TRUE,NA,
transmissions,Transmissions,is_failed,FALSE,,FALSE,NA,NA,
transmissions,Transmissions,transmission_id,FALSE,,TRUE,NA,NA,
transmissions,Transmissions,application_id,FALSE,,TRUE,NA,NA,
transmissions,Transmissions,error_msg,FALSE,,TRUE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",property_group_ids,TRUE,,TRUE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",work_order_request_type_ids,FALSE,,TRUE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",maintenance_priority_ids,FALSE,,TRUE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",work_order_status_type_ids,FALSE,,TRUE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",work_order_origin,FALSE,,TRUE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",period_type,FALSE,,TRUE,TRUE,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",generate_by,FALSE,,FALSE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",group_by,FALSE,,FALSE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",location_type,FALSE,,FALSE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",location_type_options,FALSE,,TRUE,NA,1,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",location_type_options,FALSE,,TRUE,NA,1,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",work_order_category_ids,FALSE,,TRUE,NA,1,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",maintenance_problem_ids,FALSE,,TRUE,NA,1,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",company_employee_ids,FALSE,,TRUE,NA,1,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",location,FALSE,,TRUE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",vendors,FALSE,,TRUE,NA,1,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",consolidate_by,FALSE,,FALSE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",deleted_work_orders,FALSE,,FALSE,NA,NA,
work_order_details,"The Work Order Details report allows you to view various details on work orders in order to see the total days the work order was opened, the total cost of the work order as well as average days and cost of each work order. This will enable you to track trends on how long it takes work orders to be completed and their associated costs based on the property, work order category, assigned maintenance staff and individual problem.",records_with_no_date,FALSE,,FALSE,NA,NA,
leases_without_rent_charges,The Leases without Rent Charges reports shows you how many leases were not charged rent for that post month.,property_group_ids,TRUE,,TRUE,NA,NA,
leases_without_rent_charges,The Leases without Rent Charges reports shows you how many leases were not charged rent for that post month.,post_month,FALSE,,FALSE,NA,NA,
leases_without_rent_charges,The Leases without Rent Charges reports shows you how many leases were not charged rent for that post month.,include_future,FALSE,,FALSE,NA,NA,
duplicate_rent_charges,The Leases with Multiple Rent charges report shows which residents were double billed rent for the post month selected.,property_group_ids,TRUE,,TRUE,NA,NA,
duplicate_rent_charges,The Leases with Multiple Rent charges report shows which residents were double billed rent for the post month selected.,post_month,FALSE,,FALSE,NA,NA,
packages,This report gives an overview of all packages that have been delivered to the selected property or properties.,property_group_ids,TRUE,,TRUE,NA,NA,
packages,This report gives an overview of all packages that have been delivered to the selected property or properties.,period_type,FALSE,,TRUE,TRUE,NA,
packages,This report gives an overview of all packages that have been delivered to the selected property or properties.,lease_status,TRUE,,TRUE,NA,NA,
packages,This report gives an overview of all packages that have been delivered to the selected property or properties.,package_status,TRUE,,TRUE,NA,NA,
packages,This report gives an overview of all packages that have been delivered to the selected property or properties.,vendor,TRUE,,TRUE,NA,NA,
packages,This report gives an overview of all packages that have been delivered to the selected property or properties.,summarize_by_package_status,FALSE,,FALSE,NA,NA,
packages,This report gives an overview of all packages that have been delivered to the selected property or properties.,consolidate_by,FALSE,,FALSE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",property_group_ids,TRUE,,TRUE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",ledger_charge_code,FALSE,,TRUE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",lease_status_type_ids,TRUE,,TRUE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",period_type,FALSE,,TRUE,TRUE,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",charge_code_details,FALSE,,FALSE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",deposits,FALSE,,FALSE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",group_by,FALSE,,FALSE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",consolidate_by,FALSE,,FALSE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",arrange_by_property,FALSE,,FALSE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",subtotals,FALSE,,FALSE,NA,NA,
resident_balances,"The Resident Balances report provides a summary look at how a household's balance is affected throughout a specific period by providing beginning balances, any charges and credits posted during the period and then the net ending balance of the period for each lease.  The report also provides a similar look at the deposit side of the lease.  This report can also include similar information for your Other Income (Non-Resident) accounts.  If there is no balance activity for the selected period, then the resident will not be shown.",lease_occupancy_type,FALSE,,TRUE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",property_group_ids,TRUE,,TRUE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",period_type,FALSE,,TRUE,TRUE,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",trailing_periods,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",future_periods,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",move_ins_based_on,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",lease_end_date_as_move_out,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",excluded_units,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",summarize_units,FALSE,,FALSE,NA,NA,
trending_occupancy,"The Trending Occupancy report outlines occupancy at the beginning of the period and any scheduled move-ins or move-outs within that period, resulting in the projected ending occupancy. Currently, there are no required permissions need to use this report.",graph_metric,FALSE,,FALSE,NA,NA,
